id,ra,dec,zfinal,mass_med,sersic,radius_sersic,MAG_BEST,C,A,S,G,M20,M,I,D,G2,Base_flag,Type
208223,149.768485,2.069759,2.8052,8.81559,0.918931392,2.85864E-05,26.323,2.704188,-0.027314,0.263939,0.457354,-0.792584,1,0,0.138583,,,UNC
208225,149.834759,2.045527,1.3753,9.80451,1.644678534,3.98616E-05,22.8538,2.945989,0.065321,0.014186,0.517261,-1.868509,0.019749,0.045289,0.040506,1.986652,0,ETD
208227,149.836591,2.045014,3.5888,9.55487,1.71566553,8.53554E-05,24.3728,2.936499,-0.013154,0.028282,0.504077,-1.609597,0.428571,0.413702,0.044572,2.005022,0,LTD
208230,149.803747,2.056945,1.8824,9.49144,5.351328293,0.000442843,24.7334,3.276289,-0.034467,-0.009959,0.469809,-1.569569,0.135922,0.109883,0.099556,2.015989,0,ETD
208231,149.749201,2.07679,1.468,8.83958,2.565295706,4.76407E-05,24.7779,2.01101,-0.144054,-0.034484,0.489224,-1.772838,0.220588,0.09671,0.190473,2.028886,0,ETD
208233,149.743868,2.078662,0.5245,8.94112,1.092735059,7.1105E-05,23.1717,3.045201,-0.101101,-0.008021,0.583771,-1.894322,0.046748,0.026284,0.027541,2.003407,0,LTD
208235,149.765728,2.070833,2.3217,9.20175,0.692056434,8.02186E-05,26.1769,2.224344,-0.196561,-0.205402,0.513358,-1.075469,0.642857,0.303596,0.334519,2.027545,0,UNC
208244,149.80923,2.055065,3.1786,8.82485,1.075001365,7.32729E-05,25.4508,2.372523,0.135683,0.037829,0.49711,-1.095248,0.12,0.182802,0.483054,2.002767,0,LTD
208247,149.835364,2.045559,1.066,9.37633,2.137393057,1.4458E-05,23.855,2.945061,0.052689,0,0.545978,-1.586688,0.018868,0,0.026358,1.756427,0,SPH
208250,149.768886,2.069799,2.4926,8.75376,0.582299028,4.28572E-05,25.9551,2.508855,0.021737,0.122826,0.463514,-1.185347,1,0,0.088628,2.066859,0,UNC
208252,149.798404,2.059066,3.9354,10.2,4.431678348,4.6844E-06,24.3423,2.816004,0.144419,0,0.565147,-1.65329,0,0,0.120554,1.598472,0,SPH
208253,149.74595,2.077923,1.7639,10.13307,2.450250956,8.60215E-05,22.6431,3.323052,-0.05009,-0.037622,0.551172,-1.953704,0.043564,0.160545,0.020914,1.941568,0,LTD
208276,149.761334,2.072512,1.619,10.0537,0.680440177,0.000159669,25.3249,2.670872,-0.045279,-0.423615,0.740011,-0.924872,0.28,0.111783,0.394564,2.118273,0,LTD
208277,149.804962,2.056797,1.5911,10.55,3.049447858,2.92877E-05,22.3594,3.875646,0.087662,0.002409,0.59158,-2.040617,0.030888,0.011781,0.075093,1.044288,0,SPH
208290,149.760896,2.073086,2.0804,8.93302,0.912654158,6.96885E-05,24.9713,2.212876,-0.209457,-0.129428,0.424313,-0.912158,0.173913,0.308182,0.275824,2.054438,0,UNC
208291,149.76978,2.069897,3.0944,9.1911,4.559582204,8.38731E-05,25.1987,2.646956,0.037441,0.016861,0.54261,-1.737251,0.066176,0.0466,0.111161,2.001664,0,IRR
208294,149.814285,2.053647,1.8538,9.47634,2.942269711,4.26675E-05,24.2939,3.373755,-0.028192,0.011519,0.550734,-2.063207,0.078125,0.077653,0.098618,1.993931,0,SPH
208295,149.751112,2.076596,2.1743,9.44239,3.612402453,3.71012E-05,24.0004,3.656598,0.125297,0.043784,0.577873,-2.144817,0.045643,0.022916,0.05336,1.984075,0,SPH
208302,149.795863,2.060552,3.2743,9.1465,8.399203653,0.000241714,25.4286,2.982105,-0.086183,0.020761,0.50718,-1.650331,0.12,0.024642,0.098885,2.023821,0,LTD
208304,149.804134,2.057571,3.6772,8.769,0.719686745,1.72834E-05,26.3148,2.447383,-0.377748,0,0.553244,-1.682324,0.04,0,0.089892,2.030212,0,LTD
208314,149.732046,2.08373,1.647,9.65525,0.374791044,6.32137E-05,23.9795,2.431918,-0.041542,0.060631,0.497005,-1.127037,0.714286,0.736812,0.162131,2.068965,0,IRR
208315,149.774987,2.068133,2.5234,10.12945,2.819891833,5.56361E-05,23.9282,3.254945,-0.148452,-0.188616,0.495307,-1.62573,0.130435,0.185989,0.049555,2.05696,0,IRR
208331,149.745836,2.078972,3.9899,9.1531,0.468787577,2.42011E-05,25.588,2.395407,-0.096984,0,0.440721,-1.525961,0.016807,0,0.122238,2.051936,0,ETD
208335,149.751027,2.077087,3.055,9.67212,1.469571337,2.43627E-05,24.3647,2.671762,0.055225,0.057484,0.50854,-1.744331,0.010989,0,0.067195,1.952913,0,ETD
208344,149.795764,2.060794,3.2153,10.06915,1.990950925,6.92767E-05,23.7869,2.542673,0.069077,-0.003967,0.465998,-1.443608,0.02686,0.029363,0.167912,2.00225,0,IRR
208345,149.768583,2.07072,2.4703,9.40853,2.488108702,5.56177E-05,24.853,3.168606,-0.122345,0.030312,0.531979,-1.855915,0.073684,0.062119,0.045185,1.999404,0,SPH
208364,149.749114,2.077933,3.0664,9.16082,0.909336284,3.88443E-05,24.642,2.661781,0.230208,0.051832,0.522152,-1.314769,0.064189,0.034651,0.295093,1.979029,0,ETD
208372,149.7571,2.07516,4.463,8.92641,1.09307987,5.31149E-05,25.2994,2.488242,0.075868,0.041015,0.476015,-1.673177,0.071429,0.148052,0.089981,2.009912,0,LTD
208375,149.75232,2.076809,1.0476,9.26924,0.92132236,4.32377E-05,24.0391,2.689619,-0.055976,0.012847,0.467134,-1.461805,0.048193,0.024482,0.130938,2.024929,0,ETD
208376,149.804839,2.057484,1.6391,11.18143,1.404185866,9.99234E-05,22.5952,3.188321,-0.049005,-0.008207,0.471123,-1.721383,0.126437,0.192982,0.090116,1.986931,0,LTD
208378,149.747352,2.078553,2.6321,9.7493,1.935465034,0.00011816,23.5021,3.51202,-0.027194,0.028436,0.515994,-1.609782,0.142384,0.090572,0.137034,2.004377,0,ETD
208394,149.741286,2.080943,4.576,9.41143,0.8035225,4.01979E-05,23.6219,3.105739,0.170268,0.028581,0.570922,-1.398663,0.046322,0.052416,0.233857,1.976004,0,LTD
208395,149.783459,2.065643,2.329,9.04689,0.619010598,3.54843E-05,25.1545,2.396316,0.029908,0.070274,0.459392,-1.519042,0.037975,0,0.0883,2.013577,0,ETD
208400,149.837567,2.046023,2.2315,9.22571,1.57788446,4.20068E-05,24.3745,2.91377,-0.020181,0.02319,0.489289,-1.746688,0.056604,0.02734,0.114702,2.030839,0,SPH
208402,149.835851,2.046712,5.5699,9.3731,0.709634405,4.2474E-05,25.4346,2.352563,-0.035637,-0.017276,0.466098,-1.346725,0.071429,0.713754,0.149276,2.010823,0,UNC
208404,149.82538,2.050564,1.9679,8.79468,2.814109326,4.62357E-05,25.1341,3.086213,-0.029945,-0.038002,0.55684,-1.598994,0.046512,0,0.106723,2.015177,0,SPH
208405,149.796739,2.060949,0.8811,9.07102,0.719526614,9.80426E-05,24.0615,2.525057,-0.117333,0.03959,0.420215,-1.181845,0.111732,0.30517,0.045776,2.023779,0,UNC
208411,149.806745,2.057154,0.6311,9.89992,3.459011547,3.44735E-05,21.8046,3.733621,0.020979,0.002335,0.575172,-2.162529,0.012685,0,0.028481,0.560887,0,SPH
208414,149.793679,2.062132,3.4952,9.05,8.340250435,2.55239E-05,24.1266,3.077033,0.382839,0.080462,0.553132,-1.322863,0.005587,0.286324,0.223051,1.858094,0,SPH
208415,149.76875,2.071173,1.5089,9.47877,2.689562446,5.53679E-05,23.2945,4.156142,0.033408,0.02944,0.579677,-2.137179,0.05741,0.060612,0.034133,1.98496,0,ETD
208419,149.776359,2.06847,2.6607,8.89801,0.72771579,6.0972E-05,25.0156,2.608652,-0.177429,0.033297,0.477637,-1.418742,0.186441,0.21665,0.400734,2.028875,0,IRR
208420,149.832675,2.047808,1.2368,10.06085,1.089323829,0.000152558,21.9837,2.374898,-0.010262,0.035163,0.446194,-1.404582,0.115523,0.268495,0.041767,1.99448,0,ETD
208421,149.827537,2.049796,0.7689,9.47918,0.569800581,8.32545E-05,22.423,2.663015,-0.120005,-0.022062,0.511342,-1.162516,0.47619,0.969907,0.167898,1.99682,0,LTD
208424,149.818022,2.052988,3.2204,9.87797,6.286548759,0.000625096,23.2402,2.180987,0.04379,-0.108962,0.677648,-1.505291,0.423077,0.477047,0.042939,1.962173,0,IRR
208426,149.8047,2.058262,1.5772,9.12947,2.505561656,6.84473E-05,25.2296,3.339478,-0.069762,-0.008938,0.477131,-1.630932,0.294118,0.239343,0.120872,2.030498,0,ETD
208440,149.741386,2.081359,4.5492,9.38545,0.368035427,5.80179E-05,24.716,2.382866,0.030962,0.019587,0.493408,-1.2678,0.62963,0.547668,0.159797,2.007749,0,IRR
208442,149.748863,2.078689,2.9779,8.85944,0.638119321,7.6692E-05,25.3814,2.650254,0.027811,0.060388,0.442108,-1.290223,0.576271,0.736462,0.229137,2.01041,0,LTD
208444,149.81376,2.055107,1.5597,8.77599,1.859492735,3.58288E-05,25.8418,2.442682,-0.04964,0,0.481597,-1.354376,0.101449,0.033713,0.205639,2.03327,0,ETD
208445,149.783336,2.066154,3.487,9.43788,8.396764256,1.5061E-05,24.1698,2.92388,0.113925,0.069728,0.532223,-1.720942,0.020619,0.015025,0.07215,1.859531,0,ETD
208446,149.820975,2.052371,2.4478,10.94836,0.935344108,4.01823E-05,25.0819,2.795561,-0.580297,-0.293341,0.649466,-1.051183,0.116505,0.062721,0.37894,2.008866,8192,IRR
208447,149.756068,2.076073,3.1152,9.54025,0.725673579,2.41802E-05,23.8961,2.475291,0.085793,0.065885,0.472773,-1.583731,0.008734,0,0.041949,1.932978,0,ETD
208448,149.840176,2.045524,2.5278,8.86651,0.753937262,4.99772E-05,24.9389,2.611005,0.017517,0.071118,0.474713,-1.626987,1,0.757261,0.146372,2.038637,0,UNC
208449,149.833894,2.047698,0.7123,9.73793,0.907867919,4.76983E-05,23.1158,2.843282,0.014962,0.002236,0.503905,-1.679694,0.046512,0,0.094311,2.003365,0,LTD
208458,149.833169,2.048237,2.6098,8.95481,1.495479327,3.89076E-05,26.4944,3.020041,-0.067607,0,0.491891,-2.158555,0.125,0,0.107864,2.024478,0,ETD
208470,149.796103,2.061818,3.4571,9.02398,1.342544516,7.8257E-05,25.6264,2.296179,-0.03985,0.029563,0.425322,-1.339689,0.080214,0.16741,0.340505,2.020047,0,UNC
208472,149.753472,2.076836,0.6653,10.80001,0.655561493,0.000350512,21.5237,2.618876,-0.317733,-0.034715,0.716024,-1.541765,0.168317,0.599511,0.147873,1.908209,0,IRR
208480,149.796842,2.061579,3.408,8.80484,0.30000213,7.5652E-05,24.8475,2.524394,0.130438,0.058133,0.489244,-1.550105,0.07,0.032792,0.12139,2.03092,0,IRR
208488,149.785904,2.065586,3.5936,10.00462,1.563079438,4.00499E-05,24.0454,2.873949,0.026695,0.009559,0.513493,-1.623572,0.020619,0.021925,0.101569,1.979073,0,ETD
208494,149.737086,2.08335,1.6516,9.51559,1.779492241,3.34192E-05,24.1729,3.230577,-0.010173,0.012617,0.552819,-1.805944,0.058824,0.021049,0.050645,2.026348,0,SPH
208508,149.741382,2.081912,1.1071,9.05087,1.27238889,2.90999E-05,24.3282,2.803992,0.097832,0.036536,0.530245,-1.825706,0.053254,0.015255,0.071588,2.023245,0,SPH
208512,149.771392,2.070988,0.6891,9.04202,1.062320919,7.77934E-05,22.5664,2.809803,0.066122,0.038606,0.470407,-1.616879,0.041026,0.006968,0.1751,1.984823,0,LTD
208517,149.830288,2.049441,0.7913,9.32196,1.518662659,0.000220788,23.6847,2.354074,-0.145992,0.048461,0.429708,-0.966955,0.358779,0.267341,0.450998,2.004406,8192,IRR
208520,149.79569,2.062298,3.6529,9.59717,2.055416032,3.91107E-05,24.4804,2.922495,0.160941,0.054128,0.531378,-1.721106,0.050193,0.030518,0.131363,1.957611,0,ETD
208523,149.739339,2.082584,1.6595,9.48333,2.126471575,2.74088E-05,24.0013,3.21163,-0.024026,0.034611,0.521941,-1.958144,0.045918,0.021712,0.052239,,,IRR
208524,149.739556,2.082381,0.5367,9.65091,0.569557795,0.000138029,21.6018,2.934092,0.051122,0.044426,0.529203,-1.443955,0.25,0.910987,0.109074,1.979289,0,LTD
208529,149.828073,2.050472,0.8337,8.78982,1.379906195,0.000163483,24.404,2.665248,-0.442851,-0.171417,0.433754,-0.813776,0.324324,0.42478,0.38561,2.037248,8192,ETD
208535,149.811986,2.056273,1.0513,10.3,7.08692359,3.96874E-05,22.5196,4.294665,0.115019,0.014397,0.602748,-1.558377,0.258065,0.161879,0.214566,1.631635,0,SPH
208540,149.817318,2.054457,1.411,10.2213,0.3,0.000118954,22.1814,2.136526,0.024438,0.060682,0.613025,-1.720766,0.165975,0.268678,0.215351,1.929935,0,LTD
208543,149.805772,2.058885,4.3987,8.90377,0.326121818,7.56524E-05,26.0681,2.307818,-0.020165,0.023121,0.387081,-0.873981,0.352941,0.44942,0.176437,2.009408,0,UNC
208556,149.780232,2.068122,1.8587,9.21885,1.698671336,9.56834E-05,24.7465,3.184787,-0.193775,-0.592234,0.471161,-1.016774,0.187135,0.243877,0.301421,2.027031,0,UNC
208557,149.737919,2.083628,2.876,9.42767,1.646833333,1.85207E-05,24.5247,3.08921,0.020384,0,0.563517,-1.812014,0.083333,0.042197,0.082373,1.969277,0,SPH
208568,149.818184,2.054386,1.0627,9.59901,0.712053851,0.00011946,23.2663,2.366211,-0.123169,0.025214,0.396803,-1.148024,0.967742,0.722449,0.052362,2.008361,0,LTD
208573,149.777285,2.069429,2.0861,9.23496,1.220925601,4.25841E-05,24.055,3.129546,-0.008911,-0.00914,0.570735,-1.542697,0.041841,0.018054,0.187903,1.999002,0,ETD
208594,149.79654,2.06256,0.9681,8.78654,1.776106176,6.38507E-05,24.7795,2.773978,-0.16299,-0.03729,0.45144,-1.163611,0.114286,0.074275,0.404861,2.03486,0,UNC
208595,149.734897,2.08446,1.4497,9.33845,2.282525941,2.01575E-05,24.2429,3.011016,-0.038085,0,0.564374,-1.868704,0.032967,0.008305,0.052355,1.986452,0,SPH
208596,149.735109,2.084497,1.6363,10.37156,1.020516784,4.42052E-05,23.5918,2.850992,0.007404,0.001398,0.508082,-1.477166,0.5625,0.489167,0.056149,2.006355,0,IRR
208597,149.73539,2.0847,1.4502,9.12687,0.300005974,6.4678E-05,22.8156,2.132727,0.306669,0.029919,0.497837,-1.311264,0.471698,0.407168,0.307422,1.896273,0,LTD
208605,149.782258,2.067557,4.3431,9.87302,0.300006521,0.000129678,23.9488,2.428017,0.19816,0.051951,0.491529,-1.199941,0.857143,0.851052,0.19187,1.995477,0,IRR
208606,149.782479,2.067772,4.3599,9.31753,0.440563284,4.25556E-05,24.226,2.596554,0.278713,0.031401,0.568127,-1.315658,0.045584,0.109908,0.26234,1.996136,0,LTD
208613,149.820605,2.053987,2.3542,9.40817,1.842816044,5.01648E-05,25.9653,2.555463,-0.081458,0,0.478663,-1.84861,0.222222,0,0.138254,2.069336,0,UNC
208619,149.822096,2.053147,1.2781,8.99422,3.361303775,4.44242E-05,23.9733,2.961545,0.190486,-0.010399,0.560027,-1.475857,0.215859,0.203886,0.352408,1.989738,0,SPH
